weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
7.870876831997516629e-05 -1.598131775918106769e+03 1.245319922269483570e-01 -9.896605669496319480e-02 -2.477901750677421688e+00 8.981258321555016266e+01 6.208456165933708970e-01 6.417957213405655059e-01 4.400198481634529202e+00 -1.910805458581494864e-01 3.014716608684533394e-01 1.309932471354423811e+00 -1.495290394701717958e+02 -1.498690578641073898e+02 1.992578808151179715e+01 5.094383070603991825e+01 7.935012920910700096e+00 1.628248514693619953e+01 1.033393631784451649e+01 2.722440334435516363e+01
8.973571915714386382e-05 -1.598000661585127546e+03 1.073350701972707044e-01 4.821773730085063270e-02 -2.478384423487439925e+00 9.723887230225818712e+01 8.259435761886991800e-01 5.705360642130670179e-01 4.404332249465158000e+00 -2.001551954175728731e-01 3.534545546830492047e-01 4.715494535079604588e-01 -1.486197389898304380e+02 -1.497820871994648542e+02 1.806270318987635193e+01 5.199980118469626689e+01 8.355399121231954496e+00 1.623356419043020438e+01 1.335622705237870989e+01 3.225748006772810328e+01
1.274248330714429164e-04 -1.597650003835598000e+03 1.476102108840145199e-01 -1.314702376950731277e-01 -2.329846270729313495e+00 9.085240906017131124e+01 6.285107655223025613e-01 6.918582942581870121e-01 4.423535863777978250e+00 -2.511877445669257192e-01 2.242643950927649676e-01 7.543884346923558359e-01 -1.499752961842173988e+02 -1.493655575717309603e+02 2.029398703003160165e+01 5.090144013920971844e+01 9.517782223140258679e+00 1.610910347308169932e+01 1.386116313411678291e+01 3.026110009012628055e+01
7.808886265351218338e-05 -1.598139683038800513e+03 1.113522671764319572e-01 -7.124378569490023849e-02 -2.538670565170024762e+00 7.874690077210884454e+01 7.230426962524274526e-01 6.204324983777693703e-01 4.412521254133906723e+00 -1.757412596298100205e-01 3.028308080181250084e-01 6.204663879858767217e-01 -1.493427428891781403e+02 -1.498506859847520047e+02 2.111527666738810538e+01 4.996219214925623220e+01 7.386413271163405625e+00 1.525669641959959222e+01 9.610806463652643572e+00 2.706725654536990078e+01
9.614474183835424771e-05 -1.597931675698338267e+03 1.311432208636299224e-01 -9.836378677605150944e-02 -2.422233855057168039e+00 9.899033387534485939e+01 6.502812107729265545e-01 6.305842876945035869e-01 4.398062209434569603e+00 -2.467887325604918303e-01 2.825591879097821835e-01 8.426352480569464509e-01 -1.499748232824650813e+02 -1.494375334271153690e+02 2.260094341022544739e+01 4.464789372059429695e+01 8.828116424590026767e+00 1.603610592049087202e+01 1.031406677881696510e+01 2.967663837931178250e+01
8.466448227211997271e-05 -1.598058834303727053e+03 1.383205571972528636e-01 -6.232358745470356620e-02 -2.359593507825080039e+00 8.667108688834430552e+01 6.710818693205076180e-01 6.413001634558805897e-01 4.408879969373518115e+00 -2.180541359515504318e-01 2.545348918333290023e-01 6.360946556756374992e-01 -1.474964901910249466e+02 -1.498528246810094799e+02 2.118210651570173653e+01 5.139999117968530129e+01 8.510724629241073202e+00 1.632915481535790292e+01 1.072343738493286480e+01 3.060285020414810120e+01
7.553416430660545662e-05 -1.598172945420532415e+03 1.326266595763781753e-01 5.644046133956387434e-03 -2.377980073296292574e+00 1.143800442835029685e+02 8.141807858048781821e-01 5.941241468955864580e-01 4.410074954977758033e+00 -2.263635760065305647e-01 3.237279511217610040e-01 5.345183849979023849e-01 -1.489914844754935928e+02 -1.493683145390500329e+02 1.582349515776038018e+01 4.757022273898991926e+01 7.997478932602386514e+00 1.407727100184330560e+01 1.250041541418045554e+01 2.864458263397473559e+01
7.673680177724498419e-05 -1.598157149073943629e+03 1.423605597692342017e-01 1.417878372368416851e-02 -2.435002774583014951e+00 8.873223634099142032e+01 8.129294977433795255e-01 5.877691127371511559e-01 4.412901371076761947e+00 -2.234836459698172906e-01 3.077922917039541684e-01 3.952925893294951254e-01 -1.486355210523880430e+02 -1.499891668712793944e+02 2.082227476824083467e+01 5.212416539257225168e+01 8.114544004905411612e+00 1.538243232315084086e+01 8.891663437791130775e+00 3.745483977761321626e+01
8.514274406165941870e-05 -1.598053201291934784e+03 1.443444712959582599e-01 -6.369188714117519912e-02 -2.423892281788968095e+00 1.058387619616676147e+02 6.831736150289080545e-01 6.522373933076206498e-01 4.426019517069883058e+00 -2.383508574406347780e-01 2.882052114950550692e-01 6.695580005888138730e-01 -1.488307082067271381e+02 -1.496305789861099811e+02 1.668000464868724109e+01 5.020039028110134893e+01 6.446324920989177087e+00 1.685023803470420134e+01 1.312129569093312043e+01 3.117229211987193693e+01
7.969707077677702352e-05 -1.598119297649802775e+03 1.410314923896383299e-01 -1.345455498873802946e-01 -2.377933852757665889e+00 1.210814085690108755e+02 6.042526415268855144e-01 6.698275818756165290e-01 4.406494620917366767e+00 -2.649752354703025503e-01 2.379060257016691882e-01 1.240980865780796139e+00 -1.493839372949441611e+02 -1.492769847317638323e+02 1.938151766642781837e+01 4.590795399399505072e+01 8.461150467699795286e+00 1.798631870001177191e+01 1.346544383282544111e+01 2.532542089676681485e+01
