weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
1.002288199891271121e-04 -1.476216713079413694e+03 8.959327405228365016e-02 -1.305334689081958099e-01 -2.463405687376013731e+00 8.229254197418180183e+01 6.175770981915685853e-01 6.510535884119578176e-01 4.401056587647547147e+00 -1.986391873586144108e-01 2.581546564049899128e-01 9.769306675615486713e-01 -1.496822957659541373e+02 -1.499925536391307048e+02 6.079120142201077925e+01 9.026663927714962199e+01 2.489242078503550815e+01 3.109403732142890320e+01 5.102490042776641843e+01 4.072111745728535226e+01
7.559590024130757651e-05 -1.476498766799247733e+03 1.042859412851236678e-01 -8.915718737035291386e-02 -2.446874487886312899e+00 1.070955646512004620e+02 6.118748510047844480e-01 6.896643987026123135e-01 4.409977007736269883e+00 -2.060823368809852063e-01 2.539103234721675761e-01 1.369490925159335459e+00 -1.488089242481568419e+02 -1.498347851642046749e+02 6.882234944751763805e+01 8.764015941993631031e+01 2.452468852027567436e+01 3.196103313701737036e+01 4.345304457059140191e+01 5.484426300543310617e+01
6.142634102575272610e-05 -1.476706330101260392e+03 1.363541057991912442e-01 5.386577017771049247e-02 -2.376418737979471008e+00 7.787724653808754738e+01 8.911063126331323359e-01 5.727594017538207849e-01 4.414107393241790689e+00 -2.332519611863643760e-01 3.503076917867258278e-01 6.994241910502886628e-02 -1.482154904231745718e+02 -1.495814985729487887e+02 6.123101418995824474e+01 8.813097156185011727e+01 2.257801931071778867e+01 3.339634310444949961e+01 4.408705043427685411e+01 4.461074260647723833e+01
9.756788880155405281e-05 -1.476243620420247225e+03 1.262012625165870039e-01 1.732347663094965795e-02 -2.352253454327988269e+00 8.393650642498045045e+01 8.145519606723287120e-01 5.813606350992537308e-01 4.408086531046002676e+00 -2.636913435731031985e-01 3.337710240520999072e-01 5.744772298041515013e-01 -1.499971229917991309e+02 -1.499448644550194274e+02 6.223621915830523932e+01 8.750506026558069550e+01 2.586095260350895586e+01 3.209572522061987598e+01 3.978946189503407282e+01 4.020266030426300574e+01
7.373416411781814038e-05 -1.476523702603013135e+03 1.195514404171443557e-01 -1.757783490430814277e-02 -2.424323818277519749e+00 8.841166443478439874e+01 7.478360408164199669e-01 6.231981436057720813e-01 4.412641010255093477e+00 -2.263497446210727126e-01 3.048094480694787389e-01 1.167424954610861709e+00 -1.494769970764440075e+02 -1.498958229059261384e+02 6.914091958133361970e+01 9.032192104521664078e+01 2.470476955220035720e+01 3.300279902041381064e+01 4.123564376175570345e+01 4.754499067277684077e+01
6.658092198300592205e-05 -1.476625750771552248e+03 1.466991597055339602e-01 3.916986057386317999e-02 -2.445813458871825663e+00 1.010857165366953438e+02 8.379196191943786287e-01 5.548785148139978585e-01 4.405204277932320167e+00 -2.251945407919955233e-01 3.659221910893066809e-01 5.396433229212876936e-01 -1.490959558759244032e+02 -1.499140650511773458e+02 6.511314901398468180e+01 9.282209046936739583e+01 2.113058278798096623e+01 3.308226111911027800e+01 3.518257253912693017e+01 4.779355250628580620e+01
8.001033534702746495e-05 -1.476442013033183230e+03 1.362828026585610475e-01 3.057840013637372345e-02 -2.414905657537124828e+00 9.580876945215274532e+01 8.435892037715344571e-01 5.922602867817926553e-01 4.420899551157532414e+00 -2.040581033801072142e-01 3.412518958926189505e-01 4.524552091464045245e-01 -1.491139065041846834e+02 -1.495083602418770852e+02 6.501835909036002192e+01 9.346958323988508255e+01 2.495941641931476340e+01 3.003030898126301906e+01 4.893135926562874971e+01 4.379348209564648187e+01
9.148410191082212764e-05 -1.476308003643773645e+03 1.425561745424280546e-01 2.833442021518595144e-02 -2.266259400550067582e+00 8.835176628284675360e+01 8.320434287870013268e-01 5.877018847511916722e-01 4.416793687245712086e+00 -2.858776553663584519e-01 2.999864568304746459e-01 4.795943111049161267e-01 -1.496395506184174451e+02 -1.497586545479189510e+02 6.339070328262608456e+01 9.128267306574188922e+01 2.440918626372512534e+01 2.917540675517404836e+01 4.205137242477108117e+01 5.408964101586133211e+01
6.290039388935599800e-05 -1.476682616425511696e+03 1.383514989288953945e-01 -8.870735702285298396e-02 -2.386476605840396559e+00 7.453933375153252427e+01 6.497068884555090573e-01 6.479888072154438294e-01 4.405368620958872938e+00 -2.476089034353274876e-01 2.721679367237299640e-01 5.183635523140739387e-01 -1.476175891668850113e+02 -1.499748970096333665e+02 6.659027112604954368e+01 9.189260705678159979e+01 2.136853350939971108e+01 3.411450677718397628e+01 5.311143355876745886e+01 6.300268893417604232e+01
6.585758901705114697e-05 -1.476636674182769639e+03 1.117607840282236198e-01 -2.621225481091389586e-02 -2.390464279155404270e+00 9.361505352464706675e+01 7.360271208882775973e-01 6.187068305313619954e-01 4.415644637334567690e+00 -2.215019734246852501e-01 2.950643447947560727e-01 7.125516072125026579e-01 -1.478325389504750262e+02 -1.498644181828837247e+02 6.706589186898948185e+01 9.082090952930821004e+01 2.366080330030684209e+01 3.105947227214966944e+01 4.375863097438858773e+01 4.302534311207639917e+01
