weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3a_params-v_0 O3a_params-I01_spec1 O3a_params-I01_spec2 O3a_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
1.984201160715846907e-05 -4.139307881020957211e+03 -4.958673278468812839e-02 8.951933155139146780e-02 -5.722524197950966673e-01 1.838741206697788471e+02 6.435355184306875698e-01 1.085183478163092463e+00 5.152818622029989193e+00 -1.993376517285219141e-01 -5.306500905662825396e-02 1.584480524185851946e+00 -2.854897752792930987e+01 4.671812436045641448e+01 1.648117385161973658e+01 8.087129971789730121e+01 -2.851659511533605951e+01 2.365762876139987370e+00 1.702285391316338270e+00 4.970524023718647300e+01 -2.837448921153946912e+01 8.862746801087562076e+00 2.690874249749364111e+01 2.008305766547484552e+02
7.641613871663241377e-05 -4.137959488595553012e+03 -3.986131017762147011e-02 7.842368520702860946e-02 -5.873123602662175813e-01 2.030314053193663995e+02 6.652220292069432883e-01 1.050373045150129858e+00 5.148149781649500767e+00 -2.137131078057121769e-01 -5.977013007046139137e-02 1.792430961904758036e+00 -2.864312154885911355e+01 4.600431583193087448e+01 1.694905502780086337e+01 7.989738076686680301e+01 -3.125365092009960222e+01 2.387756183402034438e+00 3.650703273974986729e+00 5.204657421502445658e+01 -2.767372339692235528e+01 9.948598215954508106e+00 2.456187878326410257e+01 1.932503252016718420e+02
2.883374187218550277e-05 -4.138934136215017134e+03 -7.981418326827328935e-02 1.371172927994628032e-01 -5.612149894715132703e-01 1.784641501246954931e+02 5.722961316002357357e-01 1.133255763611253464e+00 5.150393610904929531e+00 -1.948375096374617144e-01 -4.626362978605857990e-02 1.811886471375305119e+00 -2.947087043981201759e+01 5.064214512976938920e+01 1.624212346324738121e+01 8.354894079870555856e+01 -3.087814213360724125e+01 2.677709991429577663e+00 2.310942987315822705e+00 4.963765211599491067e+01 -2.792921511656027178e+01 9.621061803278930569e+00 2.233965877592824967e+01 2.004892372646963565e+02
2.141768423580843919e-05 -4.139231465562229459e+03 -3.951623145517964286e-02 4.578906693522266647e-02 -5.751638157522638295e-01 1.770864829273012049e+02 6.999079932492010547e-01 1.029136528656324545e+00 5.148761769686926115e+00 -1.913515490270509822e-01 -5.727227625939379507e-02 1.340368565574717064e+00 -3.065956177407403516e+01 4.571956991986680663e+01 1.623658939076466723e+01 8.221931944872574149e+01 -2.895405482043074130e+01 2.366455302022951734e+00 4.094072117817315615e+00 5.086276914834142815e+01 -2.714489568305276634e+01 9.414858037754992637e+00 2.439198129486319644e+01 1.925284443482864276e+02
2.435377914908000749e-05 -4.139102995470483620e+03 -6.818758085151145620e-02 1.330958508671010454e-01 -5.766785015160560413e-01 1.656996209232991646e+02 5.887116701857233458e-01 1.113947007672870138e+00 5.145904226193478870e+00 -1.960507239305442351e-01 -5.308288653505344179e-02 1.536094896801157628e+00 -3.077966231673246966e+01 4.466404071015084298e+01 1.500016579829555141e+01 8.073061372760604115e+01 -3.077207177155136719e+01 2.149379521214411781e+00 3.824143468236784749e+00 4.801423556810169657e+01 -2.860786844610655066e+01 1.080038637815694536e+01 2.387208566227194595e+01 2.052187001825960238e+02
2.463283958932822041e-05 -4.139091602013813826e+03 -6.746968211618412092e-02 1.435261915890868878e-01 -5.744606706562445098e-01 1.836151655755984393e+02 5.755998939573422346e-01 1.128520998624075622e+00 5.144924963500326243e+00 -1.955651318870850197e-01 -5.589741457611951958e-02 1.865545626111522415e+00 -3.080202237279584665e+01 4.736230856183210136e+01 1.553614682938586711e+01 7.946795969574526453e+01 -2.762144572630668904e+01 1.903346063596655924e+00 4.339993785245299662e+00 5.114885623744913801e+01 -2.742581647239794052e+01 9.350536321527712857e+00 2.660305376778093844e+01 1.917667965310766363e+02
1.611273126914076559e-05 -4.139516072787602752e+03 -6.918073937843438603e-02 1.276697477046021267e-01 -5.783010154219510035e-01 1.952308497319381217e+02 5.647345987811468460e-01 1.136705014594971752e+00 5.146916278376824749e+00 -2.024257194924610204e-01 -5.565544872067706983e-02 2.008317071579505342e+00 -2.903208015506444895e+01 4.728997318537297900e+01 1.645979092461935522e+01 8.133495964438886006e+01 -2.931153731574735843e+01 2.772289226804613982e+00 3.734094616933525401e+00 5.094829919345256286e+01 -2.862816314266123641e+01 9.704141231020035008e+00 2.460310664267084491e+01 1.907503820084828305e+02
1.760840624183943837e-05 -4.139427306093770312e+03 -6.206271179229523594e-02 1.438440378452768009e-01 -5.584834157835536494e-01 1.606543912255187649e+02 5.662889119986235231e-01 1.131306550874391359e+00 5.145126477127326403e+00 -2.038036583489568621e-01 -5.401705371620124652e-02 1.542382422558881583e+00 -3.001003401705247597e+01 4.620030928038898566e+01 1.697645869626040849e+01 8.042008524093047583e+01 -3.002857179148281830e+01 1.904595402617892397e+00 3.917278624490649896e+00 4.887049893685602342e+01 -2.922294498122198547e+01 1.053620785279507643e+01 2.397439265256573293e+01 2.040937454035265262e+02
1.823511467955577951e-05 -4.139392333395942842e+03 -3.934227370374181187e-02 1.068982061657275107e-01 -5.693796366536267861e-01 1.744066945017283388e+02 6.291430658805491349e-01 1.091570694862952662e+00 5.151986121864403856e+00 -2.023046091125031420e-01 -5.745384643578677064e-02 1.547708214411029015e+00 -3.142755511584135775e+01 4.944511127466810763e+01 1.554802903868046648e+01 8.119574154176345360e+01 -2.849803517550628840e+01 2.082134037520111391e+00 4.028015014755137457e+00 5.026855350999992567e+01 -2.802329709544034131e+01 1.032710455522700599e+01 2.341453710727325799e+01 1.957349868673500168e+02
1.974926692508818305e-05 -4.139312566136222813e+03 -6.953512585656547451e-02 1.465483242411845521e-01 -5.978949358425640348e-01 1.765214449638980341e+02 5.540359538115187110e-01 1.147065752321723364e+00 5.143685902795224862e+00 -2.045977021958313991e-01 -4.458582066395333499e-02 1.832093743855812473e+00 -2.991541158481069829e+01 4.989732867597695787e+01 1.502447717676980155e+01 8.194889086045708382e+01 -3.276365776289563314e+01 2.619084423372219916e+00 2.494664546287661544e+00 5.224026909162093801e+01 -2.778387509677202161e+01 1.022818687485937872e+01 2.510705640846499875e+01 2.057274273293263605e+02
2.533212893796788119e-05 -4.139063609000598262e+03 -6.060381857627483715e-02 1.153254085379884775e-01 -5.564304722904727107e-01 1.819354969063201111e+02 6.048983094452131670e-01 1.115760008458338337e+00 5.151190136935832165e+00 -2.029179197075334784e-01 -6.235883132125730199e-02 1.748914207493273976e+00 -2.944558893623650420e+01 4.736201753990420826e+01 1.573169172125454907e+01 8.315144970700694671e+01 -2.974734774414864091e+01 2.093277718523967046e+00 4.831373832899443777e+00 5.337413427469805782e+01 -2.808201162699060660e+01 9.018266082160387498e+00 2.439143314881708591e+01 1.951060424930669512e+02
1.695493539336373885e-05 -4.139465123544070593e+03 -7.051027926582072169e-02 1.316928360487004956e-01 -5.689673703115545322e-01 1.979233597005695628e+02 5.895982160012444018e-01 1.137741369675154823e+00 5.155730869950359896e+00 -1.846991760261929016e-01 -5.278547266999744636e-02 1.984502110547682774e+00 -2.910239684845907959e+01 4.476318263664047237e+01 1.600366124077268282e+01 8.061843504174737518e+01 -2.984637594169154795e+01 2.461916384670415070e+00 3.353937154083608263e+00 4.963143175318829492e+01 -2.674683170612956928e+01 8.767374374371028622e+00 2.438252312910282882e+01 2.004558779956069259e+02
1.476931591991818967e-05 -4.139603130729203258e+03 -7.682708974509346034e-02 1.489388652073246611e-01 -5.940649547748586556e-01 1.850790172873237793e+02 5.509635627031853611e-01 1.160016299038863830e+00 5.149463104908525324e+00 -1.994678681372663576e-01 -4.880169794517685844e-02 2.001445942936065148e+00 -2.959626208041927953e+01 4.730298630151241923e+01 1.621901488972743266e+01 7.519420292136069861e+01 -2.693185554863268294e+01 2.321765087757721169e+00 2.994052607514285924e+00 5.012212759764766901e+01 -2.746863449094931298e+01 9.634896040623729618e+00 2.613757165250374470e+01 1.965390845184281545e+02
2.491988548836124220e-04 -4.136777431317431365e+03 -3.023124342995972547e-02 7.364343271697687543e-02 -5.797205766096600321e-01 1.876398173492562194e+02 6.785391615758399331e-01 1.045517412820014203e+00 5.145864460661421447e+00 -2.010006298142870129e-01 -5.591484456168505091e-02 1.574128790876334838e+00 -2.890784336513286235e+01 4.649330112720950581e+01 1.528932293351570237e+01 8.345398986883311920e+01 -2.669923092738400783e+01 2.431809404534357455e+00 3.564944527405855546e+00 4.841296810982942134e+01 -2.740355291149703021e+01 9.594902676181128243e+00 2.364690584838702136e+01 2.072874247358961100e+02
4.549457409014016066e-05 -4.138478089441084194e+03 -6.907950216246135089e-02 1.369817393802779393e-01 -5.718182641644999897e-01 1.909028196058422964e+02 5.842360885880419907e-01 1.119391089502925540e+00 5.150897002087026166e+00 -1.940034167355939587e-01 -4.969743454096287039e-02 1.817360001488969923e+00 -3.002066694507740863e+01 4.965300999454758113e+01 1.635105003284575886e+01 7.917576815646486921e+01 -3.201275991486733119e+01 2.699194119029191263e+00 3.322306078532566431e+00 5.311218776888071602e+01 -2.833078142770045815e+01 1.008390079925558425e+01 2.262235251995992158e+01 2.026088479738332637e+02
1.564550733780020918e-05 -4.139545498704457714e+03 -8.824599487677206588e-02 1.418679200856189093e-01 -5.648602214132698585e-01 1.788132243272615369e+02 5.483241183621773152e-01 1.155680044489929115e+00 5.146764750636813268e+00 -1.935471662457941555e-01 -4.304160098719878036e-02 1.874607870396247433e+00 -2.998724367122008516e+01 4.774955869607022407e+01 1.540937256657737287e+01 7.694032638777758848e+01 -3.176471704286194608e+01 2.028938592095741456e+00 2.843125662114642793e+00 5.242692052166786709e+01 -2.601783172964371715e+01 9.470467423164151910e+00 2.237857031362777604e+01 2.043714916800760761e+02
5.413456077457975366e-05 -4.138304209695954341e+03 -5.166229249388076816e-02 1.302061447750354206e-01 -6.017093688117460815e-01 1.882931323165522031e+02 5.842005233916073292e-01 1.136538673622374818e+00 5.148858003022075636e+00 -2.018826999092497854e-01 -4.444095282638449440e-02 1.842208730415263673e+00 -2.928551373211439568e+01 4.638260524972237420e+01 1.698073474742989220e+01 7.859216791216039155e+01 -2.948368093329023054e+01 2.613755929314787174e+00 3.031037123263025101e+00 4.896571479769784219e+01 -2.822260109491509183e+01 1.019883814651634246e+01 2.233413288384689110e+01 2.100175556204809766e+02
1.587183695932920544e-05 -4.139531136230893935e+03 -7.925343523574286675e-02 1.491831133295564993e-01 -5.866901130897921313e-01 1.758537692959335175e+02 5.511762264086899066e-01 1.155085748849750571e+00 5.144687813236712870e+00 -2.076971687452593418e-01 -4.468548072120626102e-02 1.775404225031061989e+00 -3.062684332477854809e+01 4.664963920053622104e+01 1.480798776588732046e+01 8.153120710382466996e+01 -2.916813666587970033e+01 2.512819219348760846e+00 4.486268972048290671e+00 4.749069283329787794e+01 -2.768765596031022369e+01 1.073254734789386156e+01 2.399554275222015676e+01 1.959589665448368976e+02
2.039885312940402896e-05 -4.139280203829041056e+03 -3.431046833746909108e-02 1.054900615013538989e-01 -5.850321905745876627e-01 1.901097232642229642e+02 6.239142901913147243e-01 1.097755671183208603e+00 5.154135549649465631e+00 -2.004217620896784346e-01 -5.348756613185789988e-02 1.749992031726167907e+00 -3.025892355110406129e+01 4.579005528650071000e+01 1.680724024346213952e+01 8.110623468844202932e+01 -2.949747642585253971e+01 3.067178569178263814e+00 4.060711079724499406e+00 4.987139001149088102e+01 -2.750007591234168558e+01 1.060396092306725713e+01 2.355486116446547840e+01 1.979546728444639996e+02
1.314313455057369178e-04 -4.137417197881290122e+03 -6.389950921336515210e-02 1.064071534229667770e-01 -5.688352677235806176e-01 1.703149901391321066e+02 6.055067910252881491e-01 1.110812536179679233e+00 5.150990997160793228e+00 -1.879684076228957945e-01 -5.031424122541938715e-02 1.500284289883858202e+00 -3.079650877726541580e+01 4.903779192750678817e+01 1.686571530329394975e+01 8.261806168551677843e+01 -2.768582982588307573e+01 2.233093522097884254e+00 3.618662665676342094e+00 5.198987465919346818e+01 -2.851159962652988611e+01 9.582306878236245495e+00 2.406642876922870755e+01 2.019368517267767800e+02
3.906461887056342892e-05 -4.138630465340052069e+03 -5.520103761073084925e-02 1.088989978686853710e-01 -5.785111984159687637e-01 1.598698819665189887e+02 6.204327211371432060e-01 1.096556447851001925e+00 5.151894620526379143e+00 -2.009259173917614660e-01 -5.663801790707112538e-02 1.423024741885247080e+00 -2.917549685670786630e+01 4.889519550874099707e+01 1.573309648610865530e+01 8.450202079973789182e+01 -2.846258121365096372e+01 2.679488187076972672e+00 3.343297893577568125e+00 4.988542481766089765e+01 -2.724872532683500026e+01 9.096751524469869565e+00 2.532513112824563706e+01 1.987872745400330814e+02
4.068886740048177761e-05 -4.138589727982374825e+03 -6.598731112115353847e-02 1.216730943571306123e-01 -5.573856343587189066e-01 1.823426252901840314e+02 5.866819645659825389e-01 1.131851121311524544e+00 5.153242086350546813e+00 -1.926242367102464215e-01 -5.350506549753086816e-02 1.829030355204899871e+00 -3.061395939297995028e+01 4.551511378493511017e+01 1.579796281393774926e+01 7.927311677186310135e+01 -2.529538099076026469e+01 2.758224206477088991e+00 3.132791439901416730e+00 5.074747965004189609e+01 -2.882976736951150087e+01 1.008201159826649373e+01 2.310654666474309948e+01 2.003269949634927229e+02
6.520718642643676176e-05 -4.138118112825040953e+03 -5.743969576498744734e-02 1.096577215082500112e-01 -5.938769066394260498e-01 1.791147153184749357e+02 6.126797108554202786e-01 1.096598818756520766e+00 5.147151857221897941e+00 -2.027806180556974702e-01 -4.988886046229223936e-02 1.667072783298561900e+00 -2.924020033132640606e+01 4.584068005422925296e+01 1.508226838809478920e+01 8.086447347911874317e+01 -3.307803311407747060e+01 2.556886399061486514e+00 2.822736202235387459e+00 5.424805150206280047e+01 -2.799935649521606251e+01 1.044430663781492541e+01 2.263335834292912097e+01 2.023339825059864552e+02
2.872110426980475361e-05 -4.138938050316217414e+03 -6.006927536106018706e-02 1.124033616555692172e-01 -5.746876516722192463e-01 1.746654860001380314e+02 6.126745452585287133e-01 1.111160234881522602e+00 5.151098453033387869e+00 -1.889245708550169045e-01 -5.414102234953355186e-02 1.600485147648254003e+00 -3.022313800033617781e+01 4.769625559606793530e+01 1.553698224370192449e+01 7.795843713645756168e+01 -2.833837814974043567e+01 2.334470512060593528e+00 2.524347538432558657e+00 5.635104262892510008e+01 -2.759353406376845896e+01 9.797353651899376459e+00 2.596130928496198464e+01 1.985677372220580139e+02
2.282089055554798802e-05 -4.139168006140270336e+03 -8.443224884784623907e-02 1.492704013327512957e-01 -5.691874302683501696e-01 1.960428621039542918e+02 5.354490583302240481e-01 1.173030916616328190e+00 5.149538330397751551e+00 -1.949630108038413745e-01 -4.524585080661069902e-02 2.056670755896003566e+00 -2.934830970459353239e+01 4.818276113110231051e+01 1.545596747672561833e+01 8.027364530826442035e+01 -3.545733886858863571e+01 2.640971386603463422e+00 3.249587254603114594e+00 5.090469552161025746e+01 -2.695964517791989579e+01 9.026488875692795233e+00 2.244660931546893323e+01 2.021592445881883577e+02
1.605190407059681364e-05 -4.139519855032942360e+03 -5.554669087091020085e-02 8.742699797751929403e-02 -5.795749127078893004e-01 2.049665708964851092e+02 6.361540592915305714e-01 1.083649401116369093e+00 5.143909718656225927e+00 -2.031426062230754503e-01 -5.115653273545062163e-02 1.773749335323533627e+00 -2.957301628520048098e+01 4.876020361346999721e+01 1.565084392818427617e+01 8.106619896474643383e+01 -3.324938096638288698e+01 2.260149740235029014e+00 2.615263656220556676e+00 5.011649163460374723e+01 -2.931281679088479564e+01 1.079472771802458908e+01 2.648128296979091090e+01 1.997916101979066923e+02
5.034020108266691130e-05 -4.138376878524974018e+03 -3.750748319858891733e-02 9.213814011740140142e-02 -5.925865656050763874e-01 1.969867744711172293e+02 6.571472615145927954e-01 1.055175104355486670e+00 5.146292495709209547e+00 -2.162296740468341305e-01 -5.031885587320061859e-02 1.767058867292821356e+00 -2.995001510606357442e+01 4.585267976649076616e+01 1.603495255842146605e+01 8.318584816987385011e+01 -2.902268585143889368e+01 2.258825231884808993e+00 4.177328075248731842e+00 5.040971257974369024e+01 -2.777594812221497023e+01 1.046670067766997114e+01 2.244023728175770316e+01 2.023912282231896711e+02
1.839359902248302944e-05 -4.139383679784285960e+03 -4.713228159434146303e-02 9.654374917736505135e-02 -5.586246278288040656e-01 1.918259721494107453e+02 6.292631101765839841e-01 1.086705099553068044e+00 5.145757744402358114e+00 -1.942282593677049363e-01 -6.182353605427381993e-02 1.755148324813474270e+00 -2.980384522839332817e+01 4.875282875966180285e+01 1.605353405481135809e+01 7.720577938880468594e+01 -2.908022250407287856e+01 1.947612173075374820e+00 4.431135385118079029e+00 5.508452673731190430e+01 -2.781599691582755440e+01 9.208451601595113445e+00 2.750623059004253435e+01 2.009995236589848844e+02
1.649434503186634040e-05 -4.139492664912342661e+03 -6.676449814181599496e-02 1.270130469419082642e-01 -5.678777146475391113e-01 1.738028375966389660e+02 5.818891275256712348e-01 1.144712664405559410e+00 5.150625260054928489e+00 -1.986744745060307071e-01 -4.235866863063608712e-02 1.609377072842680612e+00 -2.951473046791676325e+01 4.807079703622307676e+01 1.613975005177714550e+01 8.121946212133445897e+01 -3.061436534115711083e+01 1.679977457467507485e+00 3.427400434895533365e+00 5.450433324401993218e+01 -2.921104539909208597e+01 9.817147164404516957e+00 2.561172527737576132e+01 2.019458083324458073e+02
